,molecule_chembl_id,IC50,units,smiles,pIC50
323,CHEMBL3393495,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)n1,8.154901959985743
324,CHEMBL3393478,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)c(F)c(F)cc3[nH]2)o1,8.154901959985743
325,CHEMBL3675330,7.1,nM,COc1ccccc1C(CNC(C)=O)Nc1ncnc2c(C(N)=O)cccc12,8.148741651280925
326,CHEMBL3353340,7.4,nM,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,8.130768280269024
327,CHEMBL215322,7.5,nM,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,8.1249387366083
328,CHEMBL3675352,7.6,nM,NC(=O)c1cccc2c(NCc3ccccc3C(F)(F)F)ncnc12,8.119186407719209
329,CHEMBL3685274,7.6,nM,COCC[C@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,8.119186407719209
330,CHEMBL3329683,7.6,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)NC(=O)c4ccc(OC)cc4F)ccc32)c1C,8.119186407719209
331,CHEMBL1483261,7.665,nM,c1ccc(-c2csc3ncnc(N4CCc5ccccc5C4)c23)cc1,8.115487840809607
332,CHEMBL3329657,7.7,nM,O=C(NC(=O)c1ccc(Cl)c(Cl)c1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.113509274827518
333,CHEMBL3680393,7.8,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2ccccc2F)=C1,8.10790539730952
334,CHEMBL3670479,7.8,nM,CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,8.10790539730952
335,CHEMBL2071216,8.0,nM,CCn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,8.096910013008056
336,CHEMBL2071210,8.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C(N)=O)n2)cn1,8.096910013008056
337,CHEMBL388978,8.0,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.096910013008056
338,CHEMBL1969102,8.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,8.096910013008056
339,CHEMBL484951,8.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCCCC3)n2)cc1,8.096910013008056
340,CHEMBL3393482,8.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(O)cccc3[nH]2)o1,8.096910013008056
341,CHEMBL1078060,8.0,nM,Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.096910013008056
342,CHEMBL2023225,8.0,nM,Cc1ccccc1NC(=O)Nc1ccc(-c2csc3c(-c4cnn(C)c4)cnc(N)c23)cc1,8.096910013008056
343,CHEMBL2022854,8.0,nM,Nc1ncc(-c2cnn(CCN3CCCCC3)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,8.096910013008056
344,CHEMBL3087779,8.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCC[C@H](CNS(C)(=O)=O)C3)c(Cl)cnc2[nH]1,8.096910013008056
345,CHEMBL3393491,8.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(Cc3ccccc3)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.096910013008056
346,CHEMBL1094705,8.0,nM,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,8.096910013008056
347,CHEMBL1094703,8.1,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,8.09151498112135
348,CHEMBL3670416,8.2,nM,COc1cc(CNc2cncc3c(C(N)=O)cccc23)cc(OC)c1,8.086186147616283
349,CHEMBL4440812,8.5,nM,CCN1CCN(c2ccc(-c3n[nH]c4cc([C@@H]5C[C@@]56C(=O)Nc5ccc(OC)cc56)ccc34)cc2)CC1,8.070581074285707
350,CHEMBL3685232,8.7,nM,COc1ccc(C(=O)NCc2cccc(Nc3ncnc4c(C(N)=O)cc(O)cc34)c2)cc1,8.060480747381382
351,CHEMBL3923418,8.78,nM,COc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,8.056505484093897
352,CHEMBL2163412,8.9,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,8.050609993355087
353,CHEMBL3685200,8.9,nM,NC(=O)c1cccc2c(NCC3C=C(NC(=O)c4ccncc4)C=CC3)ncnc12,8.050609993355087
354,CHEMBL1090832,9.0,nM,CN(C)Cc1ccc(-c2cc3c(-c4cnn(C)c4)c(Cl)cnc3[nH]2)cc1,8.045757490560675
355,CHEMBL3087781,9.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCC[C@H](CN(C)S(C)(=O)=O)C3)c(Cl)cnc2[nH]1,8.045757490560675
356,CHEMBL1970317,9.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,8.045757490560675
357,CHEMBL1990583,9.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,8.045757490560675
358,CHEMBL2163398,9.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)N5CCCC5)C4)cc3)nn3cccc23)n[nH]1,8.045757490560675
359,CHEMBL1243200,9.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,8.045757490560675
360,CHEMBL3680458,9.2,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(F)ccc2F)c1,8.036212172654444
361,CHEMBL2163395,9.3,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NC5CCC5)C4)cc3)nn3cccc23)n[nH]1,8.031517051446064
362,CHEMBL3932362,9.36,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,8.028724151261894
363,CHEMBL3680586,9.4,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)C1=CC(NC(=O)C2(C(F)(F)F)CCC2)=CCC1,8.0268721464003
364,CHEMBL3962025,9.4,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(C(O)CO)cc34)c2)cc1,8.0268721464003
365,CHEMBL485186,9.5,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C4CC4)CC3)n2)cc1,8.022276394711152
366,CHEMBL3675478,9.6,nM,NCC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,8.017728766960431
367,CHEMBL3685279,9.8,nM,COc1cccc(OC)c1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.008773924307505
368,CHEMBL4796319,9.968,nM,CS(=O)(=O)c1ccc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(F)c5)c4)ncnc3c2)cc1,8.001391970684905
369,CHEMBL270755,10.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NCC5CC5)cccc4c3)c2cc1OC,8.0
370,CHEMBL1079713,10.0,nM,Clc1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.0
371,CHEMBL465793,10.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,8.0
372,CHEMBL1078906,10.0,nM,c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.0
373,CHEMBL516003,10.0,nM,O=C(Nc1ccccc1F)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,8.0
374,CHEMBL522214,10.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCOCC1,8.0
375,CHEMBL4516793,10.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,8.0
376,CHEMBL3393480,10.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(Cl)ccc3[nH]2)o1,8.0
377,CHEMBL2163389,10.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCCCC5)C4)cc3)nn3cccc23)n[nH]1,8.0
378,CHEMBL3353344,10.0,nM,Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)c(C)n1,8.0
379,CHEMBL2063463,10.0,nM,Nc1ncnn2ccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(Cl)c4)c3)c12,8.0
380,CHEMBL3322584,10.2,nM,COc1ccc(-c2c[nH]cc(C(=O)Nc3ccc4c(c3)NC(=O)/C4=C\c3ccc[nH]3)c2=O)cc1,7.991399828238082
381,CHEMBL3329682,10.5,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)NCCN(C)C)c2C)c(F)c1,7.978810700930062
382,CHEMBL2170414,10.7,nM,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,7.97061622231479
383,CHEMBL3322581,10.7,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)ccc32)c(C)c1C(=O)O,7.97061622231479
384,CHEMBL1099349,11.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.958607314841775
385,CHEMBL4277642,11.0,nM,CCCNS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,7.958607314841775
386,CHEMBL3393473,11.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)ccc3[nH]2)o1,7.958607314841775
387,CHEMBL3680387,11.0,nM,CN(CCO)c1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,7.958607314841775
388,CHEMBL484006,11.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C(C)(C)C)CC3)n2)cc1,7.958607314841775
389,CHEMBL2029903,11.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C(N)=O)n(C5CCCC5)c4n3)cn2C)CC1,7.958607314841775
390,CHEMBL3670439,11.0,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc2ccccc12,7.958607314841775
391,CHEMBL3680518,11.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(CN5CCCC5)cc4)c3)ncnc12,7.958607314841775
392,CHEMBL2022853,11.0,nM,CS(=O)(=O)CCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,7.958607314841775
393,CHEMBL1979883,11.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,7.958607314841775
394,CHEMBL3646210,11.21,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](C)O)c5)cnc(N)c34)cc2)c1,7.9503943874050265
395,CHEMBL4525614,11.3,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccccc4O)n3)cc2)CC(C)(C)N1[O],7.94692155651658
396,CHEMBL2163400,11.9,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H]([S+]([O-])C(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,7.924453038607469
397,CHEMBL2071217,12.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(Cc4ccccc4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.920818753952375
398,CHEMBL5200042,12.0,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccn[nH]1,7.920818753952375
399,CHEMBL3957869,12.0,nM,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.920818753952375
400,CHEMBL3393481,12.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccnc3[nH]2)o1,7.920818753952375
401,CHEMBL2071276,12.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn([C@@H]4CCCNC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.920818753952375
402,CHEMBL2071275,12.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C4CCNCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.920818753952375
403,CHEMBL3393497,12.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,7.920818753952375
404,CHEMBL3685246,12.0,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CCCCO)cc34)c2)cc1,7.920818753952375
405,CHEMBL3675379,12.0,nM,NC(=O)c1cccc2c(NCc3cccc(C(F)(F)F)c3)ccnc12,7.920818753952375
406,CHEMBL2063447,12.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,7.920818753952375
407,CHEMBL2063453,12.0,nM,Nc1nsc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,7.920818753952375
408,CHEMBL2012398,12.0,nM,Cn1cc(Nc2ncc3cnn([C@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.920818753952375
409,CHEMBL2022968,12.4,nM,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,7.906578314837764
410,CHEMBL3685253,13.0,nM,COc1ccc(C(=O)Nc2cccc(CN(C)c3ncnc4c(C(N)=O)cccc34)c2)cc1,7.886056647693163
411,CHEMBL2023221,13.0,nM,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,7.886056647693163
412,CHEMBL2011941,13.0,nM,O=C(NCCCNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc12)C1CCC1,7.886056647693163
413,CHEMBL2163407,13.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](OCCO)C4)cc3)nn3cccc23)n[nH]1,7.886056647693163
414,CHEMBL3680451,13.0,nM,CNCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.886056647693163
415,CHEMBL3680410,13.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(OCCCO)c4)c3)ncnc12,7.886056647693163
416,CHEMBL2380846,13.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cn1)c1ccccc1,7.886056647693163
417,CHEMBL4114812,13.0,nM,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4c[nH]c5ncccc45)C3)ncnc12,7.886056647693163
418,CHEMBL3685225,13.0,nM,COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1,7.886056647693163
419,CHEMBL3675381,13.0,nM,NC(=O)c1cc(N)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,7.886056647693163
420,CHEMBL4440053,13.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5C[C@@H](C)N[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,7.886056647693163
421,CHEMBL4864729,13.0,nM,CN(C)CCCOc1ccc2c(NCCc3cnc(NC(=O)Nc4cccc(Cl)c4)s3)ncnc2c1,7.886056647693163
422,CHEMBL505037,13.0,nM,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.886056647693163
423,CHEMBL4474459,13.0,nM,NS(=O)(=O)c1ccc(Nc2ncn(C(=O)c3c(F)cccc3F)n2)cc1,7.886056647693163
424,CHEMBL1673047,13.0,nM,CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,7.886056647693163
425,CHEMBL3959866,13.87,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(Cl)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.857923538926715
426,CHEMBL482778,14.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,7.853871964321762
427,CHEMBL3600873,14.0,nM,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,7.853871964321762
428,CHEMBL3928949,14.0,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.853871964321762
429,CHEMBL3353362,14.0,nM,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCCCC4)cc3)n[nH]c2c1,7.853871964321762
430,CHEMBL5278077,14.0,nM,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,7.853871964321762
431,CHEMBL3685263,14.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(O)c(F)c2)c1,7.853871964321762
432,CHEMBL472193,14.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.853871964321762
433,CHEMBL3945870,14.2,nM,Cc1c[nH]c2cccc(-c3nc(C(N)=O)c(-c4ccc(N5CCNC(C)(C)C5)cc4)o3)c12,7.847711655616943
434,CHEMBL3322582,14.3,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4cccn(C)c4=O)ccc32)c(C)c1C(=O)O,7.844663962534938
435,CHEMBL2163390,14.6,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCOCC5)C4)cc3)nn3cccc23)n[nH]1,7.835647144215563
436,CHEMBL2004290,14.84,nM,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,7.828566099056991
437,CHEMBL3329652,14.9,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,7.826813731587726
438,CHEMBL496569,15.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,7.823908740944319
439,CHEMBL3685238,15.0,nM,CNc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.823908740944319
440,CHEMBL4228587,15.0,nM,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,7.823908740944319
441,CHEMBL2071199,15.0,nM,Cn1cc(Nc2ncc([N+](=O)[O-])c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,7.823908740944319
442,CHEMBL3986609,15.0,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.823908740944319
443,CHEMBL3329660,15.0,nM,O=C(NC(=O)c1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,7.823908740944319
444,CHEMBL3680604,15.0,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4ccc(C(F)(F)F)cn4)c3)ncnc12,7.823908740944319
445,CHEMBL1822637,15.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C)C[C@H]4CO)cc3)nn3cccc23)n[nH]1,7.823908740944319
446,CHEMBL3680589,15.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C(F)(F)C(F)(F)F)c1,7.823908740944319
447,CHEMBL1243326,15.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1,7.823908740944319
448,CHEMBL3353348,15.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN(C)C)cc4)n[nH]c3c1)C(=O)N2,7.823908740944319
449,CHEMBL5180210,15.0,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1scnc1C,7.823908740944319
450,CHEMBL2071277,15.0,nM,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C[C@H]4CCCN4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,7.823908740944319
451,CHEMBL4785614,15.08,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5ccc(F)cc5)c4)ncnc3c2)cn1,7.821598658466245
452,CHEMBL3956504,15.21,nM,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.817870785947002
453,CHEMBL410840,16.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)NCC(F)(F)F)cccc4c3)c2cc1OC,7.795880017344075
454,CHEMBL3909068,16.0,nM,C=CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,7.795880017344075
455,CHEMBL3747305,16.0,nM,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)cc1OC,7.795880017344075
456,CHEMBL2011935,16.0,nM,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC(O)C4)c(Br)cnc3[nH]2)cc1,7.795880017344075
457,CHEMBL3685218,16.0,nM,CC(N)c1cccc(NC(=O)c2ccoc2CN2CCOCC2)c1,7.795880017344075
458,CHEMBL3685264,16.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4OCCO)c3)ncnc12,7.795880017344075
459,CHEMBL3639794,16.0,nM,COc1ccc2nc(Nc3cccc(CNc4ncnc5c(C(N)=O)cccc45)c3)sc2c1,7.795880017344075
460,CHEMBL3680521,16.0,nM,NC(=O)c1cccc2c(N[C@H](CN3CCCC3)c3ccccc3)ncnc12,7.795880017344075
461,CHEMBL1822647,16.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C)[C@@H](O)C4)cc3)nn3cccc23)n[nH]1,7.795880017344075
462,CHEMBL1967116,16.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1,7.795880017344075
463,CHEMBL1095817,16.0,nM,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(F)(F)F)cc2-c2ccnc3[nH]ccc23)cc1,7.795880017344075
464,CHEMBL3393471,16.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]c(C(=O)O)c1N2,7.795880017344075
465,CHEMBL2071209,16.0,nM,Cn1cc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3C(N)=O)n2)cn1,7.795880017344075
466,CHEMBL3329681,16.4,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)N3CCOCC3)c2C)c(F)c1,7.785156151952302
467,CHEMBL3329680,16.8,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)N3CCOCC3)c2C)c(F)c1,7.774690718274137
468,CHEMBL1243137,17.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2C)n1,7.769551078621726
469,CHEMBL572878,17.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,7.769551078621726
470,CHEMBL215152,17.0,nM,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,7.769551078621726
471,CHEMBL4279747,17.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3ccn(C)n3)cc2c1C(N)=O,7.769551078621726
472,CHEMBL2398642,17.0,nM,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCC(O)CC5)cc4)cc23)cc1,7.769551078621726
473,CHEMBL2023232,17.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)(F)F)cc5)cc4)csc23)cn1,7.769551078621726
474,CHEMBL3680584,17.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(N5CCCCC5=O)cc4)c3)ncnc12,7.769551078621726
475,CHEMBL3087780,17.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCC[C@@H](CNS(C)(=O)=O)C3)c(Cl)cnc2[nH]1,7.769551078621726
476,CHEMBL2063467,17.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccsc4)cc3)c12,7.769551078621726
477,CHEMBL5177053,17.0,nM,CC(C)n1cc(Nc2ncc3ccc(=O)n(C(C)C)c3n2)cn1,7.769551078621726
478,CHEMBL4522901,17.3,nM,Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)no1,7.761953896871205
479,CHEMBL3685317,18.0,nM,CC(C)n1cc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)cn1,7.7447274948966935
480,CHEMBL2023227,18.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccccc5F)cc4)csc23)cn1,7.7447274948966935
481,CHEMBL482779,18.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCNCC3)n2)cc1,7.7447274948966935
482,CHEMBL429743,18.0,nM,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,7.7447274948966935
